47.6219014,-122.3539905
47.6071910,-122.3240538
47.6212550,-122.3497410
47.6095043,-122.3187983
47.6219014,-122.3539905
47.5569023,-122.2842722
47.5953459,-122.3316443
47.6516233,-122.3542084
47.6138274,-122.3196284
47.6139540,-122.3196108
47.5569023,-122.2842722
47.6071910,-122.3240538
47.6523876,-122.3538542
47.5569023,-122.2842722
47.6523876,-122.3538542
47.6657081,-122.3828030
47.6138274,-122.3196284
47.6907982,-122.3562809
47.5524903,-122.3338997
47.6095043,-122.3187983
47.6212550,-122.3497410
47.5569023,-122.2842722
47.6138274,-122.3196284
47.6212550,-122.3497410
47.6212550,-122.3497410
47.6907982,-122.3562809
47.6212550,-122.3497410
47.6219014,-122.3539905
47.6212550,-122.3497410
47.6214962,-122.3508725
