47.6142012,-122.3413502
47.6212550,-122.3497410
47.6219014,-122.3539905
47.5524903,-122.3338997
47.6612984,-122.3131523
47.6138274,-122.3196284
47.6219014,-122.3539905
47.6612984,-122.3131523
47.6095043,-122.3187983
47.6142012,-122.3413502
47.6612984,-122.3131523
47.6907982,-122.3562809
47.6612984,-122.3131523
47.6139540,-122.3196108
47.6612984,-122.3131523
47.6219014,-122.3539905
47.6612984,-122.3131523
47.6612984,-122.3131523
47.6138274,-122.3196284
47.6219014,-122.3539905
47.6138274,-122.3196284
47.6612984,-122.3131523
