Name,Date,Location,Type,Region,Weather
Silence Wang,3/14/2026,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"A slight chance of rain and snow showers between noon and 5pm. Mostly sunny, with a high near 45. West northwest wind around 5 mph. Chance of precipitation is 20%. New rainfall amounts less than a tenth of an inch possible."
Conan Gray,3/16/2026,Climate Pledge Arena,Music,Queen Anne / Seattle Center,"Rain. Cloudy, with a high near 53. South wind 6 to 10 mph. Chance of precipitation is 90%. New rainfall amounts between a tenth and quarter of an inch possible."
